书名,评分,评价人数,作者,出版社,url
股票魔法师Ⅱ:像冠军一样思考和交易,9.0,(286人评价),作者/译者： 【美】(美)马克 ·米勒维尼 Mark Minervini / 张泂、马斐儿 ,出版信息：  电子工业出版社 / 2018-4 / 59,https://book.douban.com/subject/30179602/
史丹·温斯坦称傲牛熊市的秘密,9.0,(875人评价),作者/译者： 史丹·温斯坦 / 曹乾 ,出版信息：  中国青年出版社 / 2008-6 / 39.80元,https://book.douban.com/subject/3107581/
资本的规则,9.0,(531人评价),作者/译者： 张巍（清澄君） ,出版信息：  中国法制出版社 / 2017-6-1 / 69.00元,https://book.douban.com/subject/27069302/
渐行渐近的金融周期,9.0,(790人评价),作者/译者： 彭文生 ,出版信息：  中信出版集团 / 2017-6 / 65.00,https://book.douban.com/subject/27053704/
聪明的投资者（第4版注疏点评版）,9.0,(329人评价),作者/译者： 【美】本杰明•格雷厄姆 / 王中华、黄一义、刘建位审校 ,出版信息：  人民邮电出版社 / 2016-3 / 88.00,https://book.douban.com/subject/26752026/
炒股的智慧（第四版）,9.0,(668人评价),作者/译者： 陈江挺 ,出版信息：  中国社会科学出版社 / 2016-7-1 / 35.00,https://book.douban.com/subject/26849910/
股市真规则,9.0,(1323人评价),作者/译者： [美] 帕特·多尔西 / 司福连、刘静 ,出版信息：  中信出版社 / 2010-1 / 39.00元,https://book.douban.com/subject/4137173/
金融怪杰:华尔街的顶级交易员,9.0,(522人评价),作者/译者： [美] 杰克D.施瓦格 / 戴维 ,出版信息：  机械工业出版社 / 2015-5-1 / 59.00,https://book.douban.com/subject/26376773/
段永平投资问答录（投资逻辑篇）,9.0,(230人评价),作者/译者： ,出版信息： 段永平、雪球用户 / 浙版数媒,https://book.douban.com/subject/35279134/
贾宁财务讲义:人人都需要的财务思维,9.0,(234人评价),作者/译者： ,出版信息： 贾宁 / 2020-8-28 / 78,https://book.douban.com/subject/35200539/
巴菲特致股东的信:投资者和公司高管教程（原书第4版）,9.0,(1696人评价),作者/译者： [美]沃伦·巴菲特 / 杨天南 ,出版信息：  机械工业出版社 / 2018-3 / 99.00元,https://book.douban.com/subject/30164963/
巴芒演义:可复制的价值投资,9.0,(915人评价),作者/译者： 唐朝 ,出版信息：  中国经济出版社 / 2020-3 / 69.00元,https://book.douban.com/subject/35025832/
股市真规则（畅销版）:站在巴菲特和晨星公司的肩上投资,9.0,(611人评价),作者/译者： 帕特多尔西 ,出版信息：  中信出版集团 / 2018-4 / 65,https://book.douban.com/subject/30194663/
浪潮之巅,9.0,(29121人评价),作者/译者： 吴军 ,出版信息：  电子工业出版社 / 2011-8 / 55.00元,https://book.douban.com/subject/6709783/
大衰退：宏观经济学的圣杯:宏观经济学的圣杯,8.9,(282人评价),作者/译者： [美]辜朝明 / 喻海翔 ,出版信息：  东方出版社 / 2016-12-1 / 45.00元,https://book.douban.com/subject/26922908/
信用风险:定价、度量和管理,8.9,(20人评价),作者/译者： [美] 达雷尔·达菲(Darrell Duffie) ，[美] 肯尼思·J.辛格尔顿(Kenneth J.Singleton) / 许勤、魏嶷、杜娟 ,出版信息：  上海财经大学出版社 / 2009-8-1 / 43.00元,https://book.douban.com/subject/4035750/
穷查理宝典:查理·芒格的智慧箴言录,8.9,(1266人评价),作者/译者： (美)彼得·考夫曼 / 李继宏 ,出版信息：  上海人民出版社 / 2012-4 / 108.00元,https://book.douban.com/subject/10485011/
红筹博弈:10号文时代的民企境外上市,8.9,(97人评价),作者/译者： 李寿双、苏龙飞、朱锐 ,出版信息：  中国政法大学出版社 / 2012-12 / 39.00元,https://book.douban.com/subject/20441108/
现代投资组合理论和投资分析,8.9,(51人评价),作者/译者： [美]埃德温·J·埃尔顿等 ,出版信息：  人民大学 / 2006-1 / 79.00元,https://book.douban.com/subject/1706274/
组合投资新思维:5大策略构建风险市场下的高收益投资组合,8.9,(17人评价),作者/译者： [美]德里克·摩尔 / 李是 ,出版信息：  文汇出版社 / 2021-3 / 58.00元,https://book.douban.com/subject/35382087/
货币的教训:汇率与货币系列评论,8.9,(1208人评价),作者/译者： 周其仁 ,出版信息：  北京大学出版社 / 2012-1 / 36.00元,https://book.douban.com/subject/10439662/
手把手教你读财报（新准则升级版）:财报是用来排除企业的,8.9,(159人评价),作者/译者： 唐朝 ,出版信息：  中国经济出版社 / 2021-1-1 / 69.00元,https://book.douban.com/subject/35299355/
