书名,评分,评价人数,作者,出版社,url
楚辭今注,9.2,(64人评价),作者/译者： 湯炳正、李大明、李誠、熊良智 ,出版信息：  上海古籍出版社 / 1996-12 / 26.30元,https://book.douban.com/subject/1545956/
波德莱尔美学论文选,9.2,(138人评价),作者/译者： 波德莱尔 / 郭宏安 ,出版信息：  人民文学出版社 / 2008-10 / 33.00元,https://book.douban.com/subject/3510355/
美国现代诗选,9.2,(259人评价),作者/译者： 埃兹拉·庞德、T.S.艾略特、沃莱斯·斯蒂文斯、爱德温·阿灵顿·罗宾森 / 赵毅衡（编译） ,出版信息：  外国文学出版社 / 1985 / 4.45元,https://book.douban.com/subject/3025596/
德国诗选,9.2,(43人评价),作者/译者： 外国文学名著丛书编辑委员会编 / 钱春绮 ,出版信息：  上海译文出版社 / 1993-11-1 / 8.90元,https://book.douban.com/subject/1958625/
HowlandOtherPoems,9.2,(268人评价),作者/译者： Allen Ginsberg ,出版信息：  City Lights Publishers / 2001-1-1 / USD 7.95,https://book.douban.com/subject/1475227/
德里克·沃尔科特诗集:1948-2013,9.2,(34人评价),作者/译者： [圣卢西亚] 德里克·沃尔科特 / 鸿楷 翻译、评注 ,出版信息：  河南大学出版社 / 2020-3 / 186.00元,https://book.douban.com/subject/30443967/
失乐园,9.2,(70人评价),作者/译者： [英]约翰·弥尔顿 / 朱维之 ,出版信息：  人民文学出版社 / 2019-5 / 69.00元,https://book.douban.com/subject/30459964/
距离与想象——中国诗学的唐宋转型:中国诗学的唐宋转型,9.2,(62人评价),作者/译者： [日]浅见洋二 ,出版信息：  上海古籍出版社 / 2013-10 / 56.00元,https://book.douban.com/subject/25730951/
尼采诗歌新编,9.2,(29人评价),作者/译者： 孙周兴 编译 ,出版信息：  上海人民出版社 / 2020-8 / 89.00,https://book.douban.com/subject/35094406/
先知:双语译林,9.2,(1414人评价),作者/译者： (黎巴嫩)纪伯伦 / 冰心 ,出版信息：  译林出版社 / 2008-6 / 15.80元,https://book.douban.com/subject/3151603/
余光中集（全九卷）,9.2,(157人评价),作者/译者： 余光中 ,出版信息：  百花文艺出版社 / 2004-1 / 350.00元,https://book.douban.com/subject/1147680/
汉魏六朝诗鉴赏辞典,9.2,(351人评价),作者/译者： 王运熙、骆玉明、吴小如、章培恒、曹道衡 ,出版信息：  上海辞书出版社 / 1992-9-1 / 54.10元,https://book.douban.com/subject/1030882/
人间词话,9.2,(977人评价),作者/译者： 王国维、黄霖、周兴陆 导读 ,出版信息：  上海古籍出版社 / 2009-08 / 14.00元,https://book.douban.com/subject/3993381/
我自己的歌——惠特曼诗选:惠特曼诗选,9.2,(37人评价),作者/译者： 惠特曼 / 赵萝蕤 ,出版信息：  广东花城出版社 / 2016-5-17 / 42.00,https://book.douban.com/subject/26846618/
