书名,评分,评价人数,作者,出版社,url
資治通鑑（全二十冊）,9.4,(3980人评价),作者/译者： [宋] 司馬光 編著、[元] 胡三省 音注 / 標點資治通鑒小組 校點 ,出版信息：  中華書局 / 1956-6 / 332.00元,https://book.douban.com/subject/1072295/
内北国而外中国:蒙元史研究,9.3,(240人评价),作者/译者： 萧启庆 ,出版信息：  中华书局 / 2007-10 / 128.00元,https://book.douban.com/subject/2305131/
近代中国史纲,9.3,(116人评价),作者/译者： 郭廷以 ,出版信息：  中华书局 / 2018-1-31 / 78.00元,https://book.douban.com/subject/27119859/
后汉书,9.3,(409人评价),作者/译者： 范晔 ,出版信息：  中华书局 / 2007-08-01 / 42.00元,https://book.douban.com/subject/2273650/
通鉴胡注表微,9.3,(102人评价),作者/译者： 陈垣 ,出版信息：  商务印书馆 / 2011-12 / 38.00元,https://book.douban.com/subject/10532834/
中国近代史（彩图增订本）,9.3,(482人评价),作者/译者： 蒋廷黻 / 徐卫东 编 ,出版信息：  中华书局 / 2016-3 / 54,https://book.douban.com/subject/26755822/
国史大纲（上下册）,9.3,(1337人评价),作者/译者： 钱穆 ,出版信息：  商务印书馆 / 2010-12-1 / 92.00元,https://book.douban.com/subject/6004630/
史记（全九册）,9.3,(195人评价),作者/译者： 司马迁 / 韩兆琦 译注 ,出版信息：  中华书局 / 2010-07 / 420.00元,https://book.douban.com/subject/4915729/
读通鉴论（上中下册）,9.3,(575人评价),作者/译者： 王夫之 / 舒士彦 注解 ,出版信息：  中华书局 / 2004-04 / 96.00元,https://book.douban.com/subject/1056883/
华杉讲透《孙子兵法》（修订版）,9.3,(437人评价),作者/译者： 华杉 ,出版信息：  江苏文艺出版社 / 2016-4 / 59.90,https://book.douban.com/subject/26917969/
治史三书（增订本）,9.3,(895人评价),作者/译者： 严耕望 / 世纪文景,出版信息： 上海人民出版社 / 2016-6 / 49.00元,https://book.douban.com/subject/26817050/
隋唐中央權力結構及其演進,9.3,(24人评价),作者/译者： 雷家驥 ,出版信息：  東大圖書公司 / 1995-2 / TWD 556,https://book.douban.com/subject/2173527/
中国近百年政治史,9.3,(388人评价),作者/译者： 李剑农 ,出版信息：  商务印书馆 / 2011-11-1 / 45.00元,https://book.douban.com/subject/10532831/
五四运动史:现代中国的知识革命,9.3,(969人评价),作者/译者： [美]周策纵 / 陈永明、张静 ,出版信息：  四川人民出版社 / 2019-7 / 110,https://book.douban.com/subject/33391323/
國史大綱（上下）,9.3,(13229人评价),作者/译者： 錢穆 ,出版信息：  商務印書館 / 2013-8 / 76.00元,https://book.douban.com/subject/1046492/
西周的灭亡:中国早期国家的地理和政治危机,9.3,(460人评价),作者/译者： 李峰 / 徐峰 ,出版信息：  上海古籍出版社 / 2016-11 / 68.00元,https://book.douban.com/subject/26907985/
早期中國社會和文化史概論,9.3,(38人评价),作者/译者： 李峰 / 劉曉霞 ,出版信息：  國立臺灣大學出版中心 / 2020-1 / NT$650,https://book.douban.com/subject/34941979/
宋代地方财政史研究,9.3,(109人评价),作者/译者： 包伟民 ,出版信息：  中国人民大学出版社 / 2011-3-1 / 36.00元,https://book.douban.com/subject/6001855/
从甲午到戊戌:康有为《我史》鉴注,9.3,(28人评价),作者/译者： 茅海建 ,出版信息：  生活·读书·新知三联书店 / 2018-6-1 / CNY 123.00,https://book.douban.com/subject/30291703/
国榷（全六册）,9.3,(104人评价),作者/译者： 谈迁 / 张宗祥 注解 ,出版信息：  中华书局 / 1958-12 / 492.00元,https://book.douban.com/subject/1489428/
中国军事通史,9.3,(37人评价),作者/译者： 军事科学院 主编 ,出版信息：  军事科学出版社 / 1998-10 / 1390.00元,https://book.douban.com/subject/1735469/
南明史,9.3,(3495人评价),作者/译者： 顾诚 ,出版信息：  光明日报出版社 / 2011-8-26 / 88.00元,https://book.douban.com/subject/6533042/
春秋史,9.3,(176人评价),作者/译者： 童书业 著 ,出版信息：  上海人民出版社 / 2019-5 / 48,https://book.douban.com/subject/33372709/
廿二史札记校证（上下册）,9.3,(418人评价),作者/译者： 赵翼、王樹民 / 王树民 校证 ,出版信息：  中华书局 / 1984-1-1 / 88.00元,https://book.douban.com/subject/1265468/
三国志（全五册）,9.3,(4507人评价),作者/译者： [晋] 陈寿 撰、[宋] 裴松之 注 ,出版信息：  中华书局 / 2011-10 / 98.00元,https://book.douban.com/subject/1014763/
中国方术考（典藏本）,9.3,(71人评价),作者/译者： 李零 ,出版信息：  中华书局 / 2019-12 / 118.00,https://book.douban.com/subject/34926094/
后汉书（全十二册）,9.2,(876人评价),作者/译者： [宋] 范晔 撰、[唐] 李贤 等注 ,出版信息：  中华书局 / 2000-05 / 198.00元,https://book.douban.com/subject/1041622/
中国政治制度史纲,9.2,(183人评价),作者/译者： 严耕望 ,出版信息：  上海古籍出版社 / 2017-3 / 38.00元,https://book.douban.com/subject/26986711/
战国史,9.2,(374人评价),作者/译者： 杨宽 ,出版信息：  上海人民出版社 / 2016-7 / 98.00元,https://book.douban.com/subject/26848828/
隋唐五代史,9.2,(49人评价),作者/译者： 王仲荦 ,出版信息：  上海人民出版社 / 2016-12-1 / CNY 158.00,https://book.douban.com/subject/26969624/
文史通义,9.2,(100人评价),作者/译者： [清]章学诚、吕思勉 评、李永圻 张耕华 导读整理 ,出版信息：  上海古籍 / 2008-12 / 34.00元,https://book.douban.com/subject/3427166/
邓小平时代,9.2,(37733人评价),作者/译者： [美] 傅高义 / 冯克利 ,出版信息：  生活·读书·新知三联书店 / 2013-1 / 88.00元,https://book.douban.com/subject/20424526/
大秦帝国·国命纵横,9.2,(42人评价),作者/译者： 孙皓晖 ,出版信息：  中信出版集团 / 2019-3 / 128,https://book.douban.com/subject/30426711/
李鸿章传:近代史上最具争议的人物,9.2,(248人评价),作者/译者： 梁启超 ,出版信息：  商务印书馆 / 2015-1 / 18.00元,https://book.douban.com/subject/26297159/
细说宋朝:黎东方讲史之续,9.2,(605人评价),作者/译者： 虞云国 ,出版信息：  上海人民出版社 / 2019-7 / 78,https://book.douban.com/subject/33443912/
編戶齊民:傳統政治社會結構之形成,9.2,(283人评价),作者/译者： 杜正胜 ,出版信息：  联经出版事业公司 / 1990 / NT$480,https://book.douban.com/subject/2173528/
毛泽东选集（第一卷）:第一卷,9.2,(318人评价),作者/译者： 毛泽东 ,出版信息：  人民出版社 / 1966-7 / 0..44元,https://book.douban.com/subject/2042216/
读通鉴论,9.2,(178人评价),作者/译者： 王夫之 / 舒士彦  点校 ,出版信息：  中华书局 / 2013-3-1 / 75.00元,https://book.douban.com/subject/23779370/
两晋南北朝史（上下）,9.2,(764人评价),作者/译者： 吕思勉 / 有2012年5月7印本 ,出版信息：  上海古籍出版社 / 2005-11 / 98.00元,https://book.douban.com/subject/1446867/
品位与职位:秦汉魏晋南北朝官阶制度研究,9.2,(269人评价),作者/译者： 阎步克 ,出版信息：  中华书局 / 2009-7-1 / 48.00元,https://book.douban.com/subject/3993370/
明朝那些事儿,9.2,(25514人评价),作者/译者： 当年明月 ,出版信息：  浙江人民出版社 / 2011-12-1 / 208.60,https://book.douban.com/subject/7163250/
叫魂:1768年中国妖术大恐慌,9.2,(5912人评价),作者/译者： [美]孔飞力 / 陈兼、刘昶 ,出版信息：  生活·读书·新知三联书店 上海三联书店 / 2014-6 / 38.00元,https://book.douban.com/subject/25912076/
