书名,评分,评价人数,作者,出版社,url
大众菜谱,9.0,(75人评价),作者/译者： 《大众菜谱》编写组 ,出版信息：  轻工业出版社 / 1966年1月第一版，1985年6月第2版第8印 / 1元,https://book.douban.com/subject/3017522/
法式西餐制作大全,9.0,(139人评价),作者/译者： 川上文代 (Fumiyo Kawakami) / 马金娥 ,出版信息：  辽宁科学技术出版社 / 2012-9 / 48.00元,https://book.douban.com/subject/10830940/
深夜食堂11,9.0,(1397人评价),作者/译者： 安倍夜郎 / 丁世佳 ,出版信息：  新經典圖文傳播 / 2013-9-11 / NT$200,https://book.douban.com/subject/25701102/
昨日的美食02,9.0,(553人评价),作者/译者： 吉永史 / 王詩怡 ,出版信息：  尖端出版股份有限公司 / 2009-09-11 / NT$ 120元,https://book.douban.com/subject/5263544/
有米,9.0,(40人评价),作者/译者： ,出版信息： 陳曉蕾 / 三聯書店（香港）有限公司 / 2012-5,https://book.douban.com/subject/10758342/
玩转厨房：做出家常好味道,9.0,(36人评价),作者/译者： 孔瑶 ,出版信息：  江苏凤凰科学技术出版社 / 2018-10 / 39.80,https://book.douban.com/subject/30384071/
雜食者的兩難:速食、有機和野生食物的自然史,9.0,(123人评价),作者/译者： Michael Pollan 麥可．波倫 / 鄧子衿 ,出版信息：  大家 / 2012-1-31 / NT$420,https://book.douban.com/subject/10471536/
美味大挑戰(01),9.0,(74人评价),作者/译者： 作：雁屋哲、畫：花咲昭 / 張芳馨 ,出版信息：  東立 / 2002-8-15 / 95元,https://book.douban.com/subject/3161235/
小森食光1:電影《小森食光》原著作品,9.0,(336人评价),作者/译者： 五十嵐大介 / 黃廷玉 ,出版信息：  臉譜 / 2015-3-31 / NT$240,https://book.douban.com/subject/26345261/
昨日的美食01,9.0,(1537人评价),作者/译者： よしながふみ / 王詩怡 ,出版信息：  尖端出版股份有限公司 / 2008-09-09 / NT$120,https://book.douban.com/subject/3213367/
昨日的美食11,9.0,(83人评价),作者/译者： [日] 吉永史 ,出版信息：  蔡雅婷 / 尖端 / 2016-12-28,https://book.douban.com/subject/26946840/
奶奶最懂得,9.0,(39人评价),作者/译者： [英]大米、腾讯视频 ,出版信息：  中国轻工业出版社 / 2019-10-1 / 68,https://book.douban.com/subject/34843975/
减脂瘦身一日三餐视频版,9.0,(41人评价),作者/译者： 安欣 ,出版信息：  江苏凤凰科学技术出版社 / 2021-1 / 39.80元,https://book.douban.com/subject/35288234/
一食一味,9.0,(454人评价),作者/译者： 汪曾祺 ,出版信息：  天津人民出版社 / 2018-3 / 49.80元,https://book.douban.com/subject/30203924/
80后男人厨房:无敌下饭菜:4000万人次点击率新浪美食博主，首次曝光最拿手下饭菜，详解100道最受,9.0,(29人评价),作者/译者： 孔瑶 ,出版信息：  江苏凤凰科学技术出版社 / 2015-1-1 / 39.8,https://book.douban.com/subject/26341270/
让面包机做出好面包,8.9,(17人评价),作者/译者： 爱和自由 ,出版信息：  北京科学技术出版社 / 2017-1-1 / 49.8,https://book.douban.com/subject/26978456/
小嶋教你做蛋糕（附光盘）,8.9,(51人评价),作者/译者： [日] 小嶋留味 / 于春佳 ,出版信息：  河北科学技术出版社 / 2014-6-1 / 35,https://book.douban.com/subject/25896797/
意大利餐制作大全,8.9,(359人评价),作者/译者： 川上文代 / 书锦緣 ,出版信息：  辽宁科技 / 2010-4 / 48.00元,https://book.douban.com/subject/4705912/
鲁迅的饭局,8.9,(32人评价),作者/译者： 薛林荣 ,出版信息：  广西师范大学出版社 / 2021-3 / 72.00,https://book.douban.com/subject/35414115/
故乡的食物,8.9,(1441人评价),作者/译者： 汪曾祺 ,出版信息：  江苏文艺出版社 / 2010-6 / 22.00元,https://book.douban.com/subject/4917641/
汪曾祺谈吃,8.9,(3389人评价),作者/译者： 汪曾祺 ,出版信息：  北方文艺出版社 / 2006年1月1日 / 19.80元,https://book.douban.com/subject/1924318/
品酒:罗宾逊品酒练习册,8.9,(266人评价),作者/译者： （英）简希斯•罗宾逊 / 吕杨、吴岳宜 ,出版信息：  上海三联书店 / 2011-2 / 60.00元,https://book.douban.com/subject/6007919/
家常快手小炒,8.9,(38人评价),作者/译者： 馨月 ,出版信息：  江苏凤凰科学技术出版社 / 2019-11 / 29.80元,https://book.douban.com/subject/34917340/
专业烹饪,8.9,(91人评价),作者/译者： 韦恩·吉斯伦 ,出版信息：  大连理工大学出版社 / 2005-6 / 128.00元,https://book.douban.com/subject/1674916/
活着多好呀,8.9,(87人评价),作者/译者： 汪曾祺 ,出版信息：  中国友谊出版公司 / 2018-11-1 / 52,https://book.douban.com/subject/30346994/
随园食单白门食谱冶城蔬谱续冶城蔬谱,8.9,(59人评价),作者/译者： 【清】袁枚、【民国】张通之、【清末民初】龚乃保、【民国】王孝煃 ,出版信息：  南京出版社 / 2009-4 / 24.00元,https://book.douban.com/subject/3998874/
我的饮食岁月,8.9,(33人评价),作者/译者： [美] M.F.K. 费雪 / 苏西 ,出版信息：  湖南科学技术出版社 / 2020-10 / 59.00元,https://book.douban.com/subject/35200364/
五味:大家散文文存•完美典藏版,8.9,(919人评价),作者/译者： 汪曾祺 ,出版信息：  江苏文艺出版社 / 2012-8 / 28.00元,https://book.douban.com/subject/11527556/
食物与厨艺:奶·蛋·肉·鱼,8.9,(482人评价),作者/译者： 哈洛德·马基 (Harold McGee) / 林慧珍 ,出版信息：  北京美术摄影出版社 / 2013-8-1 / 69.80元,https://book.douban.com/subject/24884999/
好咖啡为什么好:精品咖啡的溯源之旅,8.9,(12人评价),作者/译者： [法] 克里斯托夫·塞韦尔 著、[法] 法布里斯·勒塞尼厄 摄 / 贾德 ,出版信息：  后浪丨中国友谊出版公司 / 2021-3 / 68.00元,https://book.douban.com/subject/35356175/
廚與藝:日本料理神人的思考與修鍊,8.9,(70人评价),作者/译者： 小山裕久 / 趙韻毅 ,出版信息：  漫遊者文化事業股份有限公司 / 2012-8-21 / NT$360,https://book.douban.com/subject/20504503/
细说川菜,8.9,(84人评价),作者/译者： 胡廉泉、罗成章 ,出版信息：  四川科学技术出版社 / 2008-6 / 22.00元,https://book.douban.com/subject/3187449/
调鼎集:清代食谱大观,8.9,(122人评价),作者/译者： 童岳荐 ,出版信息：  中国纺织出版社 / 2006-1 / 38.00元,https://book.douban.com/subject/1706129/
生活，是很好玩的,8.8,(5446人评价),作者/译者： 汪曾祺 ,出版信息：  江西人民出版社 / 2016-11 / 52元,https://book.douban.com/subject/26899220/
一不小心来到了米其林三星后厨,8.8,(27人评价),作者/译者： 孙晓闻 ,出版信息：  化学工业出版社 / 2020-6-1 / 58.00元,https://book.douban.com/subject/35069917/
有滋有味：我的厨艺人生:我的厨艺人生,8.8,(963人评价),作者/译者： [美] 露西·尼斯利 / 沈丽凝 ,出版信息：  北京联合出版公司 / 2019-1 / 56.00元,https://book.douban.com/subject/30373807/
食材百科全书:来自世界各地的2500种原材料介绍和与之搭配的经典食谱,8.8,(20人评价),作者/译者： 英国DK出版社 / 丛龙岩 ,出版信息：  中国轻工业出版社 / 2019-1-1 / 268.00元,https://book.douban.com/subject/30550291/
五味:汪曾祺谈吃散文32篇,8.8,(4320人评价),作者/译者： 汪曾祺 ,出版信息：  山东画报出版社 / 2005-04 / 13.00,https://book.douban.com/subject/1288925/
人间有味是清欢,8.8,(361人评价),作者/译者： 梁实秋 ,出版信息：  中国华侨出版社 / 2013-1 / 29.80元,https://book.douban.com/subject/20516007/
