书名,评分,评价人数,作者,出版社,url
统计学习理论的本质,9.0,(127人评价),作者/译者： [美] Vladimir N. Vapnik / 张学工 ,出版信息：  清华大学出版社 / 2000 / 27.00元,https://book.douban.com/subject/1507931/
浪潮之巅,9.0,(29121人评价),作者/译者： 吴军 ,出版信息：  电子工业出版社 / 2011-8 / 55.00元,https://book.douban.com/subject/6709783/
算法概论,9.0,(236人评价),作者/译者： Sanjoy Dasgupta、Christos Papadimitriou、Umesh Vazirani / 王沛、唐扬斌、刘齐军 ,出版信息：  清华大学出版社 / 2008-7 / 39.99元,https://book.douban.com/subject/3155710/
HowtoSolveIt:ANewAspectofMathematicalMethod,9.0,(199人评价),作者/译者： G. Polya ,出版信息：  Princeton University Press / 2004-04-05 / USD 18.95,https://book.douban.com/subject/1456890/
特别版MATHEMATICA全书,8.9,(33人评价),作者/译者： [美] 斯蒂芬·沃尔夫雷 / 赫孝良、周义仓 ,出版信息：  西安交通大学出版社 / 2002-1 / 60.00元,https://book.douban.com/subject/1241357/
图论导引:（英文版·第2版）,8.9,(22人评价),作者/译者： [美] Douglas B.West ,出版信息：  机械工业出版社 / 2004-10 / 59.00元,https://book.douban.com/subject/1188923/
ThePragmaticProgrammer:FromJourneymantoMaster,8.9,(334人评价),作者/译者： Andrew Hunt、David Thomas ,出版信息：  Addison-Wesley Professional / 1999-10-30 / USD 49.99,https://book.douban.com/subject/1417047/
程序员代码面试指南：IT名企算法与数据结构题目最优解:IT名企算法与数据结构题目最优解,8.9,(156人评价),作者/译者： 左程云 ,出版信息：  电子工业出版社 / 2015-9 / 79.00元,https://book.douban.com/subject/26638586/
组合数学,8.9,(39人评价),作者/译者： Richard A.Brualdi ,出版信息：  机械工业出版社 / 2009-3 / 49.00元,https://book.douban.com/subject/3651403/
PythonAlgorithms:MasteringBasicAlgorithmsinthePythonLanguage,8.9,(80人评价),作者/译者： Magnus Lie Hetland ,出版信息：  Apress / 2010-11-24 / USD 49.99,https://book.douban.com/subject/4915945/
算法竞赛入门经典（第2版）,8.9,(317人评价),作者/译者： 刘汝佳 ,出版信息：  清华大学出版社 / 2014-6-1 / CNY 49.80,https://book.douban.com/subject/25902102/
应用密码学:协议、算法与C源程序,8.9,(172人评价),作者/译者： Bruce Schneier / 吴世忠/等 ,出版信息：  机械工业出版社 / 2000-1-1 / 49.00元,https://book.douban.com/subject/1088180/
信息论、推理与学习算法,8.9,(59人评价),作者/译者： [英] David J.C. MacKay / 肖明波、席斌、许芳、王建新 ,出版信息：  高等教育出版社 / 2006-7 / 59.00元,https://book.douban.com/subject/1893050/
