书名,评分,评价人数,作者,出版社,url
清明上河图密码4:隐藏在千古名画中的阴谋与杀局,8.8,(3986人评价),作者/译者： 冶文彪 ,出版信息：  北京联合出版公司 / 2017-6-1 / 58.00,https://book.douban.com/subject/27025036/
天方夜谭谋杀案,8.7,(70人评价),作者/译者： [美] 约翰·迪克森·卡尔 / 覃学岚 ,出版信息：  外语教学与研究出版社 / 2021-3-1 / 56.00,https://book.douban.com/subject/35315155/
绝叫,8.7,(11149人评价),作者/译者： [日] 叶真中显 / 林佩瑾 ,出版信息：  北京联合出版公司 / 2020-7 / 58.00,https://book.douban.com/subject/35031587/
金田一少年事件簿①,8.7,(6321人评价),作者/译者： [日] 金成阳三郎 著、[日] 佐藤文也 绘 / 刘素娟 ,出版信息：  南方出版社 / 2005-7 / 6.90元,https://book.douban.com/subject/1392604/
占星术杀人魔法:精装纪念版,8.7,(504人评价),作者/译者： [日]岛田庄司 / 王鹏帆 ,出版信息：  新星出版社 / 2019-7 / 59.00,https://book.douban.com/subject/33476142/
恶意,8.7,(54763人评价),作者/译者： [日] 东野圭吾 / 娄美莲 ,出版信息：  南海出版公司 / 2016-11-1 / 39.50元,https://book.douban.com/subject/26877752/
犹大之窗,8.7,(3154人评价),作者/译者： （美）约翰·狄克森·卡尔 / 景翔 ,出版信息：  吉林省吉出书刊发行有限责任公司 / 2008-11 / 26.00元,https://book.douban.com/subject/3264211/
占星术杀人魔法:島田莊司推理傑作選01,8.7,(4112人评价),作者/译者： 岛田庄司 / 郭清华、陈明钰 ,出版信息：  皇冠 / 2003 / NT$149,https://book.douban.com/subject/1470866/
名侦探柯南42,8.7,(11471人评价),作者/译者： 青山刚昌 / natuya ,出版信息：  长春出版社 / 2003-10 / 9.00元,https://book.douban.com/subject/1138986/
绿胶囊之谜,8.7,(197人评价),作者/译者： [美] 约翰·迪克森·卡尔 / 辛可加 ,出版信息：  外语教学与研究出版社 / 2020-10-1 / 48.00,https://book.douban.com/subject/35170811/
消失的13级台阶:读客外国小说文库,8.7,(26225人评价),作者/译者： [日] 高野和明 / 赵建勋 ,出版信息：  上海文艺出版社 / 2020-5-15 / 42.00元,https://book.douban.com/subject/34996429/
迟来的翅膀:“冰菓”系列6,8.7,(1221人评价),作者/译者： [日] 米泽穗信 / 枯山水 ,出版信息：  百花洲文艺出版社 / 2017-7 / 34.00元,https://book.douban.com/subject/27070071/
第七重解答,8.7,(4409人评价),作者/译者： [法]保罗·霍尔特 / 王琢 ,出版信息：  新星出版社 / 2010-1 / 23.00元,https://book.douban.com/subject/4140380/
尼罗河上的惨案,8.7,(40197人评价),作者/译者： [英] 阿加莎·克里斯蒂 / 宫英海 ,出版信息：  人民文学出版社 / 2006-5 / 22.00元,https://book.douban.com/subject/1818347/
一朵桔梗花,8.7,(1310人评价),作者/译者： [日] 连城三纪彦 / 钟肇政、林新生 ,出版信息：  新星出版社 / 2011-6 / 35.00元,https://book.douban.com/subject/6423665/
玩火的女孩,8.7,(6171人评价),作者/译者： [瑞典] 斯蒂格·拉森 / 颜湘如 ,出版信息：  人民文学出版社 / 2010-8 / 39.90元,https://book.douban.com/subject/4934552/
一桩事先张扬的凶杀案,8.7,(28819人评价),作者/译者： [哥伦比亚] 加西亚·马尔克斯 / 魏然 ,出版信息：  南海出版公司 / 2013-6 / 25.00元,https://book.douban.com/subject/24382569/
今際の国のアリス1:弥留之国的爱丽丝1,8.7,(1101人评价),作者/译者： [日]麻生羽呂 ,出版信息：  小学馆 / 2011-4-18 / 440円,https://book.douban.com/subject/6399114/
吉祥纹莲花楼（完美典藏版）,8.7,(2415人评价),作者/译者： 藤萍 ,出版信息：  江苏文艺出版社 / 2014-4 / 98.00元,https://book.douban.com/subject/25846270/
铜钟案:大唐狄公案03,8.7,(620人评价),作者/译者： [荷] 高罗佩 / 张凌 ,出版信息：  上海译文出版社 / 2019-5 / 42.00,https://book.douban.com/subject/30457505/
燃烧的电缆,8.7,(96人评价),作者/译者： [美] 杰夫里·迪弗 / 王雨佳 ,出版信息：  新星出版社 / 2020-5 / 69.00元,https://book.douban.com/subject/34997256/
铁钉案:大唐狄公案05,8.7,(581人评价),作者/译者： [荷] 高罗佩 / 张凌 ,出版信息：  上海译文出版社 / 2019-5 / 40.00,https://book.douban.com/subject/30457504/
法医之王,8.7,(116人评价),作者/译者： [美] 科林·埃文斯 / 毕小青 ,出版信息：  中信出版社 / 2021-3-1 / 69,https://book.douban.com/subject/35370129/
宵待草夜情,8.7,(2564人评价),作者/译者： [日] 连城三纪彦 / 李盈春 ,出版信息：  新星出版社 / 2015-5 / 28.00,https://book.douban.com/subject/26367367/
银河帝国9：钢穴,8.7,(3444人评价),作者/译者： [美] 艾萨克·阿西莫夫 / 叶李华 ,出版信息：  江苏文艺出版社 / 2013-4 / 29.90元,https://book.douban.com/subject/20390696/
永远是孩子,8.7,(1983人评价),作者/译者： [日] 天童荒太 / 赵建勋 ,出版信息：  群众出版社 / 2004-1 / 33.00元,https://book.douban.com/subject/1156994/
达·芬奇密码,8.6,(21203人评价),作者/译者： [美] 丹·布朗 / 朱振武、吴晟、周元晓 ,出版信息：  人民文学出版社 / 2009-4 / 26.00元,https://book.douban.com/subject/3649782/
虹の歯ブラシ上木らいち発散:彩虹牙刷,8.6,(3852人评价),作者/译者： 早坂吝 ,出版信息：  講談社 / 2015-2-5 / JPY 929,https://book.douban.com/subject/26285818/
阳光劫匪:新经典文库·伊坂幸太郎作品03,8.6,(3303人评价),作者/译者： [日] 伊坂幸太郎 / 代珂 ,出版信息：  南海出版公司 / 2014-1-1 / 39.50,https://book.douban.com/subject/25737793/
赤朽叶家的传说,8.6,(605人评价),作者/译者： [日] 樱庭一树 / 虞侃 ,出版信息：  上海文艺出版社 / 2020-4-16 / 49.00元,https://book.douban.com/subject/34996428/
吉祥纹莲花楼·玄武,8.6,(3425人评价),作者/译者： 藤萍 ,出版信息：  万卷出版公司 / 2010-01 / 23.00元,https://book.douban.com/subject/4252125/
疾风号,8.6,(1035人评价),作者/译者： [日] 伊坂幸太郎 / 代珂 ,出版信息：  南海出版公司 / 2020-1 / 68.00元,https://book.douban.com/subject/34856710/
昭和六十四年绑架案,8.6,(224人评价),作者/译者： [日]横山秀夫 / 绯华缡 ,出版信息：  人民文学出版社 / 2020-7 / 56.00元,https://book.douban.com/subject/30312373/
杀手界·疾风号:伊坂幸太郎作品07,8.6,(2343人评价),作者/译者： (日)伊坂幸太郎 / 代珂 ,出版信息：  南海出版公司 / 2015-4 / 39.50元,https://book.douban.com/subject/26314930/
惊悚乐园1:超维幻界之惊悚乐园1,8.6,(1869人评价),作者/译者： 三天两觉 ,出版信息：  长江出版社 / 2015-10-19 / 29.8元,https://book.douban.com/subject/25832787/
人皮论语:中国文化第一历史悬案,8.6,(2963人评价),作者/译者： 冶文彪 ,出版信息：  作家出版社 / 2011-1 / 28.00元,https://book.douban.com/subject/5390091/
幻影城主,8.6,(628人评价),作者/译者： 江户川乱步 / 王华懋 ,出版信息：  新星出版社 / 2013-6-1 / 30.00元,https://book.douban.com/subject/24538716/
ABC谋杀案:精装纪念版,8.6,(305人评价),作者/译者： [英] 阿加莎·克里斯蒂 / 赵文伟 ,出版信息：  新星出版社 / 2020-8 / 52.00元,https://book.douban.com/subject/35097105/
铁鼠之槛（上）,8.6,(5997人评价),作者/译者： [日] 京极夏彦 / 王华懋 ,出版信息：  上海人民出版社 / 2009-6 / 29.00,https://book.douban.com/subject/3715833/
