书名,评分,评价人数,作者,出版社,url
断头王后：玛丽·安托瓦内特传,8.6,(977人评价),作者/译者： [奥] 斯蒂芬·茨威格 / 张玉书 ,出版信息：  人民文学出版社 / 2017-4-1 / CNY 48.00,https://book.douban.com/subject/27037087/
庄子注译:庄子注译,8.6,(40人评价),作者/译者： 孙雍长 ,出版信息：  花城出版社 / 1998-5-1 / 24.00元,https://book.douban.com/subject/1277738/
人文之光,8.6,(13人评价),作者/译者： （奥地利）斯蒂芬・茨威格 / 魏育青,出版信息： 俞宙明 / 漓江出版社 / 12.00,https://book.douban.com/subject/1001095/
昨天的世界:一个欧洲人的回忆录,8.6,(25人评价),作者/译者： 茨威格 ,出版信息：  安徽文艺出版社 / 2012-12 / 35.00元,https://book.douban.com/subject/22685673/
精神疗法:茨威格传记系列,8.6,(46人评价),作者/译者： [奥地利]斯蒂芬.茨威格/著 / 沈锡良/译 ,出版信息：  上海人民出版社 / 2007-11 / 22.00元,https://book.douban.com/subject/2341937/
富贵梦,8.6,(27人评价),作者/译者： （奥）斯特凡·茨威格 ,出版信息：  赵蓉恒 / 人民文学出版社 / 1987-11,https://book.douban.com/subject/3253886/
伟大的电影,8.6,(2740人评价),作者/译者： [美] 罗杰·伊伯特 / 殷宴、周博群 ,出版信息：  广西师范大学出版社 / 2012-5 / 68.00元,https://book.douban.com/subject/10739689/
昨日世界：一個歐洲人的回憶,8.6,(73人评价),作者/译者： 茨威格 / 史行果 ,出版信息：  邊城 / 2005-11-8 / 350,https://book.douban.com/subject/1763023/
一个女人的24小时,8.6,(88人评价),作者/译者： 褚威格著張玉書譯 ,出版信息：  志文 / 19991101 / 72.00元,https://book.douban.com/subject/1388331/
麦哲伦航海纪,8.6,(351人评价),作者/译者： 斯蒂芬・茨威格 / 苏惠玲 ,出版信息：  希望出版社 / 2004-9-1 / 38.00,https://book.douban.com/subject/1083446/
异端的权利:卡斯特利奥对抗加尔文,8.6,(873人评价),作者/译者： 斯蒂芬·茨威格 / 张晓辉 ,出版信息：  吉林人民出版社 / 2000-07 / 14.00,https://book.douban.com/subject/1045056/
一个陌生女人的来信:爱经典,8.6,(676人评价),作者/译者： [奥]茨威格 / 高中甫编选、韩耀成等译 ,出版信息：  北京燕山出版社 / 2013-10 / 32,https://book.douban.com/subject/25751749/
断头女王,8.6,(760人评价),作者/译者： 斯蒂芬·茨威格 / 赵燮生 ,出版信息：  长江文艺出版社 / 2010-10 / 19.00元,https://book.douban.com/subject/1817641/
人类星光灿烂时,8.6,(60人评价),作者/译者： [奥] 茨威格 / 张玉书 ,出版信息：  人民文学出版社 / 2016-4 / 39.00元,https://book.douban.com/subject/26438568/
半生缘,8.5,(16515人评价),作者/译者： 張愛玲 ,出版信息：  花城出版社 / 1997.03 / 18.20元,https://book.douban.com/subject/1125186/
人类的群星闪耀时:典藏版,8.5,(33人评价),作者/译者： [奥地利]斯蒂芬·茨威格 / 高中甫、潘子立 ,出版信息：  商务印书馆 / 2017-6 / 28.80,https://book.douban.com/subject/27112869/
归来没有统帅:麦哲伦传,8.5,(15人评价),作者/译者： [奥]斯蒂芬·茨威格 / 范信龙、井勤荪、臧乐安 ,出版信息：  湖南文艺出版社 / 1982-5 / 3.3元,https://book.douban.com/subject/2348558/
黑毡上的北魏皇帝,8.5,(1195人评价),作者/译者： 罗新 ,出版信息：  海豚出版社 / 2014-7-1 / 16.80元,https://book.douban.com/subject/25926547/
三大师,8.5,(54人评价),作者/译者： (奥)茨威格 / 申文林 ,出版信息：  人民文学出版社 / 2005-5 / 13.00元,https://book.douban.com/subject/1736601/
艾利卡·埃瓦尔德之恋,8.5,(276人评价),作者/译者： [奥] 斯特凡·茨威格 / 高中甫 等 ,出版信息：  上海译文出版社 / 2016-10 / 32,https://book.douban.com/subject/26828750/
异端的权利,8.5,(302人评价),作者/译者： （奥）斯蒂芬·茨威格 / 任晓晋、方红、尹锐 ,出版信息：  西苑出版社 / 2005-5 / 20.00元,https://book.douban.com/subject/1321541/
