书名,评分,评价人数,作者,出版社,url
互联网DSP广告揭秘:精准投放与高效转化之道,6.5,(94人评价),作者/译者： ,出版信息： 曲海佳 / 人民邮电出版社 / 39.00,https://book.douban.com/subject/26865278/
广告的形象构建：商业中的语言与视觉符码,0.0,(目前无人评价),作者/译者： ,出版信息： [美] 费恩·L. 约翰逊 / 庞惠莲 / 拜德雅 | 重庆大学出版社,https://book.douban.com/subject/35440667/
打开创意的脑,8.2,(177人评价),作者/译者： 韦恩·罗特林顿 / 刘盈君 ,出版信息：  中国市场出版社 / 2008 / 29.80元,https://book.douban.com/subject/3065982/
当代广告学（上下册）:（第8版·上下册）,8.5,(213人评价),作者/译者： [美] 阿伦斯（Arens、W.F.）、、丁俊杰、程坪、钟静、康瑾 ,出版信息：  人民邮电 / 2006-6 / 58.00元,https://book.douban.com/subject/1843327/
風格是一種商機:蔦屋書店創辦人增田宗昭只對員工傳授的商業思考和工作心法,8.2,(67人评价),作者/译者： 增田宗昭 / 邱香凝 ,出版信息：  天下文化 / 2018-5-30 / TWD 700,https://book.douban.com/subject/30255733/
Contagious:WhyThingsCatchOn,8.5,(126人评价),作者/译者： Jonah Berger ,出版信息：  Simon & Schuster / 2013-3-5 / USD 26.00,https://book.douban.com/subject/17472121/
管理品牌资产:管理品牌资产,7.8,(341人评价),作者/译者： 戴维·阿克 / 吴进操、常小虹 ,出版信息：  机械工业出版社 / 2012-3 / 42.00元,https://book.douban.com/subject/10531533/
品牌公关实战手册(姐夫李的20年公关方法论)(精):(姐夫李的20年公关方法论),7.4,(206人评价),作者/译者： 李国威 ,出版信息：  中信出版社 / 2018-12 / 58,https://book.douban.com/subject/30411491/
广告的艺术,8.4,(143人评价),作者/译者： (美)乔治.路易斯、等 / 高志宏/等 ,出版信息：  海南出版社 / 1999-07 / 480.00元,https://book.douban.com/subject/1053420/
我的广告生涯·科学的广告,8.6,(473人评价),作者/译者： 霍普金斯 / 邱凯生 ,出版信息：  新华出版社 / 1998-6 / 19.80元,https://book.douban.com/subject/1049727/
蓝海战略,8.6,(349人评价),作者/译者： W.钱·金、勒妮·莫博涅 / 吉宓 ,出版信息：  商务印书馆 / 2010-8 / 49.00元,https://book.douban.com/subject/5311622/
广告文案:文案人的自我修炼手册,7.5,(347人评价),作者/译者： 乐剑峰 ,出版信息：  中信出版社 / 2016-11 / 58,https://book.douban.com/subject/26915654/
创作者,9.0,(52人评价),作者/译者： 张宁 ,出版信息：  湖南文艺出版社 / 2021-4-1 / 68.00元,https://book.douban.com/subject/35431378/
广告大师奥格威:未公诸于世的选集,7.9,(401人评价),作者/译者： （美）大卫·奥格威 / 庄淑芬 ,出版信息：  机械工业出版社 / 2003-7-1 / 29.80元,https://book.douban.com/subject/1082355/
文案圣经:如何写出有销售力的文案,7.2,(564人评价),作者/译者： [美] 克劳德•霍普金斯 / 姚静 ,出版信息：  中国友谊出版公司 / 2017-5 / 48,https://book.douban.com/subject/27032582/
从零开始做AE:广告客户代表职业手册,7.7,(208人评价),作者/译者： 魏海涛 ,出版信息：  中信出版社 / 2012-1 / 45.00元,https://book.douban.com/subject/10456111/
信息流广告实战,7.0,(22人评价),作者/译者： 明学海 ,出版信息：  清华大学出版社 / 2020-3 / 79,https://book.douban.com/subject/35052614/
丰裕的寓言:美国广告文化史,7.5,(84人评价),作者/译者： （美）杰克逊・李尔斯 / 任海龙 ,出版信息：  上海人民出版社 / 2005-01 / 39.80,https://book.douban.com/subject/1223822/
小强广告100招:教你从新人到创意总监,7.7,(563人评价),作者/译者： 林永强 ,出版信息：  中信出版社 / 2009 / 48.00元,https://book.douban.com/subject/3558783/
营销的16个关键词,7.8,(425人评价),作者/译者： 叶茂中 ,出版信息：  机械工业出版社 / 2014-1-1 / CNY 98.00,https://book.douban.com/subject/25783682/
365日创意文案:送给平凡日常的礼物,8.4,(152人评价),作者/译者： [日]WRITES PUBLISHING / 尹宁 ,出版信息：  浦睿文化·湖南美术出版社 / 2020-10 / 88,https://book.douban.com/subject/35157397/
瘾让人上瘾的产品、广告背后的秘密,6.4,(79人评价),作者/译者： 吴文芳 ,出版信息：  北京时代 / 2020-8 / 45.00,https://book.douban.com/subject/35149278/
广告创意与表现-方法与案例解析:方法与案例解析,9.4,(26人评价),作者/译者： 尹小龙 ,出版信息：  山东文艺出版社 / 2010 / 25,https://book.douban.com/subject/5269231/
文案发烧,7.4,(835人评价),作者/译者： [美]路克•苏立文 / 赵萌萌 ,出版信息：  中国人民大学出版社 / 2010-12 / 49.80元,https://book.douban.com/subject/5914498/
我的广告生涯&科学的广告,8.5,(887人评价),作者/译者： 克劳德·霍普金斯 / 邱凯生 ,出版信息：  中国人民大学出版社 / 2008-4 / 45.00元,https://book.douban.com/subject/3063888/
创意笔记本4:企划书源于你的一张手写稿,8.6,(61人评价),作者/译者： 高桥宣行 / 曹逸冰 ,出版信息：  中信出版股份有限公司 / 2014-5-1 / CNY 32.00,https://book.douban.com/subject/25917524/
SEM修炼手册：百度竞价、信息流广告、数据分析与专题页策划实战详解,7.5,(31人评价),作者/译者： 陈丰洲 ,出版信息：  电子工业出版社 / 2018-10 / 59.80元,https://book.douban.com/subject/30331073/
深度粉销：高转化、高复购的用户运营黄金法则,5.8,(135人评价),作者/译者： 丁丁 ,出版信息：  人民邮电出版社 / 2018-10 / 59.80,https://book.douban.com/subject/30359753/
22条商规:美国CEO最怕竞争对手读到的商界奇书,8.0,(459人评价),作者/译者： （美）艾•里斯（Al Ries）、杰克•特劳特（Jack Trout） / 寿雯 ,出版信息：  机械工业出版社 / 2013-8 / 35.00,https://book.douban.com/subject/25663745/
关键不是你现在有多棒，而是你想成为多棒的人,6.7,(177人评价),作者/译者： [英]保罗·亚顿 / 张伟 ,出版信息：  浦睿文化·湖南人民出版社 / 2018-10 / 48.00元,https://book.douban.com/subject/30335327/
奥格威谈广告（全彩版）（精装）,8.4,(326人评价),作者/译者： （美）大卫•奥格威 / 曾晶 ,出版信息：  机械工业出版社 / 2013-8 / 99.00,https://book.douban.com/subject/25663953/
會說故事，讓世界聽你的:說一個動人故事，勝過跳針長篇大論！,9.8,(23人评价),作者/译者： 盧建彰 ,出版信息：  三采文化出版事業有限公司 / 2014-5-2 / NT$350,https://book.douban.com/subject/25926143/
打破写作套路:每天懂一点文案心理学,8.0,(37人评价),作者/译者： 彭伟聪 ,出版信息：  广西师范大学出版社 / 2020-7 / 68,https://book.douban.com/subject/35136167/
OgilvyonAdvertising:onAdvertising,8.5,(64人评价),作者/译者： David Ogilvy ,出版信息：  Vintage / 1985-03-12 / USD 24.95,https://book.douban.com/subject/1766060/
让创意更有黏性,7.9,(524人评价),作者/译者： 奇普•希思、丹•希思 / 雷静 ,出版信息：  中信出版社 / 2007-11 / 36.00元,https://book.douban.com/subject/2282191/
Leeclowsbeard,0.0,(目前无人评价),作者/译者： ,出版信息： @Leeclowsbeard / 2012-6-12 / CDN$ 27.95,https://book.douban.com/subject/7006935/
广告的没落公关的崛起,6.1,(227人评价),作者/译者： 艾•里斯、劳拉•里斯 / 寿雯 ,出版信息：  机械工业出版社 / 2013-8 / 35.00,https://book.douban.com/subject/25690850/
原生广告,0.0,(少于10人评价),作者/译者： [英] 戴尔·洛弗尔 ,出版信息：  蔡郁 / 2020-8 / 62,https://book.douban.com/subject/35195630/
国际4A广告公司基本操作流程,7.1,(258人评价),作者/译者： 朱海松 编著 ,出版信息：  广东经济出版社 / 2002-3 / 18.00元,https://book.douban.com/subject/1209080/
顶尖文案:188种走心广告句式,6.2,(23人评价),作者/译者： 汪豪、尹雨诗 ,出版信息：  电子工业出版社 / 2020-1-1 / 68,https://book.douban.com/subject/34988807/
在线广告:互联网广告系统的架构及算法,6.5,(57人评价),作者/译者： ,出版信息： 张亚东 / 清华大学出版社 / 69.8元,https://book.douban.com/subject/34632472/
贵圈,7.1,(338人评价),作者/译者： 陈野 ,出版信息：  北京联合出版公司 / 2016-10-1 / 39.8,https://book.douban.com/subject/26895181/
尖叫感,7.3,(701人评价),作者/译者： 马楠 ,出版信息：  北京理工大学出版社 / 2016-7 / 56.00元,https://book.douban.com/subject/26921845/
奥美的观点（Ⅰ）,7.3,(476人评价),作者/译者： 宋秩铭 等 ,出版信息：  企业管理出版社 / 2000-10 / 32.00元,https://book.douban.com/subject/1024932/
至爱品牌,7.9,(216人评价),作者/译者： （美）罗伯茨 / 丁俊杰 ,出版信息：  中国人民大学出版社 / 2005-04 / 188.00,https://book.douban.com/subject/1289157/
TheAttentionMerchants:TheEpicScrambletoGetInsideOurHeads,8.5,(51人评价),作者/译者： Tim Wu ,出版信息：  Knopf / 2016-10-18 / USD 28.95,https://book.douban.com/subject/26899421/
新媒体文案创作与传播,7.1,(206人评价),作者/译者： 秋叶、叶小鱼、勾俊伟 ,出版信息：  人民邮电出版社 / 2017-4 / 39.80元,https://book.douban.com/subject/27043674/
广告文案,8.0,(698人评价),作者/译者： 乐剑峰 ,出版信息：  上海人民美术出版社 / 2009-6-1 / 48.00元,https://book.douban.com/subject/3853342/
"营销革命3.0:从产品到顾客,再到人文精神（社会化媒体必看10本书之一）",7.4,(547人评价),作者/译者： （美）菲利普·科特勒（Philip Kotler）、（印度尼西亚）何麻温·卡塔加雅（Hermawan Kartajaya）、伊万·塞蒂亚万（Iwan Setiawan） / 毕崇毅 ,出版信息：  机械工业出版社 / 2011-3-1 / 36.00元,https://book.douban.com/subject/5977133/
一本书读透Martech智慧营销,7.8,(27人评价),作者/译者： 吴俊、李焱、党莎 ,出版信息：  机械工业出版社 / 2020-6 / 99.00元,https://book.douban.com/subject/35107913/
廣告表示：╴╴╴。:老牌子．時髦貨．推銷術，從日本時代廣告看見台灣的摩登生活,8.7,(43人评价),作者/译者： 陳柔縉 ,出版信息：  麥田 / 2015-7 / NT$990,https://book.douban.com/subject/26393802/
中兴百货广告作品全集:中兴百货与意识形态广告公司,8.7,(329人评价),作者/译者： 许舜英 ,出版信息：  湖南美术出版社 / 2001-10 / 138.00元,https://book.douban.com/subject/1484018/
